Date,Sandisk (Price),Sandisk (Volume),AAPL (Price),AAPL (Volume)
2022-05-17,,,146.5748748779297,78336300
2022-05-18,,,138.30528259277344,109742900
2022-05-19,,,134.897216796875,136095600
2022-05-20,,,135.1329345703125,137426100
2022-05-23,,,140.55438232421875,117726300
2022-05-24,,,137.85348510742188,104132700
2022-05-25,,,138.01063537597656,92482700
2022-05-26,,,141.21238708496094,90601500
2022-05-27,,,146.96775817871094,90978500
2022-05-31,,,146.1820068359375,103718400
2022-06-01,,,146.05438232421875,74286600
2022-06-02,,,148.50973510742188,72348100
2022-06-03,,,142.78384399414062,88570300
2022-06-06,,,143.53025817871094,71598400
2022-06-07,,,146.05438232421875,67808200
2022-06-08,,,145.31776428222656,53950200
2022-06-09,,,140.0927734375,69473000
2022-06-10,,,134.68115234375,91437900
2022-06-13,,,129.52491760253906,122207100
2022-06-14,,,130.3892059326172,84784300
2022-06-15,,,133.01148986816406,91533000
2022-06-16,,,127.73743438720703,108123900
2022-06-17,,,129.21060180664062,134520300
2022-06-21,,,133.4436798095703,81000500
2022-06-22,,,132.93295288085938,73409200
2022-06-23,,,135.80078125,72433800
2022-06-24,,,139.13026428222656,89116800
2022-06-27,,,139.13026428222656,70207900
2022-06-28,,,134.98561096191406,67083400
2022-06-29,,,136.74366760253906,66242400
2022-06-30,,,134.27850341796875,98964500
2022-07-01,,,136.44898986816406,71051600
2022-07-05,,,139.0320587158203,73353800
2022-07-06,,,140.36776733398438,74064300
2022-07-07,,,143.7365264892578,66253700
2022-07-08,,,144.41419982910156,64547800
2022-07-11,,,142.282958984375,63141600
2022-07-12,,,143.2552490234375,77588800
2022-07-13,,,142.8918914794922,71185600
2022-07-14,,,145.8186492919922,78140700
2022-07-15,,,147.48826599121094,76259900
2022-07-18,,,144.4436798095703,81420900
2022-07-19,,,148.303466796875,82982400
2022-07-20,,,150.3070526123047,64823400
2022-07-21,,,152.57579040527344,65086600
2022-07-22,,,151.33831787109375,66675400
2022-07-25,,,150.2186279296875,53623900
2022-07-26,,,148.8927459716797,55138700
2022-07-27,,,153.99009704589844,78620700
2022-07-28,,,154.54010009765625,81378700
2022-07-29,,,159.60792541503906,101786900
2022-08-01,,,158.62576293945312,67829400
2022-08-02,,,157.15257263183594,59907000
2022-08-03,,,163.16329956054688,82507500
2022-08-04,,,162.84901428222656,55474100
2022-08-05,,,162.622802734375,56697000
2022-08-08,,,162.1507110595703,60276900
2022-08-09,,,162.1998748779297,63135500
2022-08-10,,,166.44862365722656,70170500
2022-08-11,,,165.71099853515625,57149200
2022-08-12,,,169.261474609375,68039400
2022-08-15,,,170.33351135253906,54091700
2022-08-16,,,170.17611694335938,56377100
2022-08-17,,,171.67108154296875,79542000
2022-08-18,,,171.27764892578125,62290100
2022-08-19,,,168.6910400390625,70346300
2022-08-22,,,164.80618286132812,69026800
2022-08-23,,,164.47178649902344,54147100
2022-08-24,,,164.76683044433594,53841500
2022-08-25,,,167.22560119628906,51218200
2022-08-26,,,160.9213409423828,78961000
2022-08-29,,,158.71827697753906,73314000
2022-08-30,,,156.2890167236328,77906200
2022-08-31,,,154.62686157226562,87991100
2022-09-01,,,155.35470581054688,74229900
2022-09-02,,,153.24012756347656,76957800
2022-09-06,,,151.9812469482422,73714800
2022-09-07,,,153.38766479492188,87449600
2022-09-08,,,151.91241455078125,84923800
2022-09-09,,,154.7744140625,68028800
2022-09-12,,,160.73446655273438,104956000
2022-09-13,,,151.30264282226562,122656600
2022-09-14,,,152.74842834472656,87965400
2022-09-15,,,149.8568878173828,90481100
2022-09-16,,,148.21444702148438,162278800
2022-09-19,,,151.9320831298828,81474200
2022-09-20,,,154.31214904785156,107689800
2022-09-21,,,151.1846160888672,101696800
2022-09-22,,,150.22079467773438,86652500
2022-09-23,,,147.9488525390625,96029900
2022-09-26,,,148.2832794189453,93339400
2022-09-27,,,149.25692749023438,84442700
2022-09-28,,,147.36859130859375,146691400
2022-09-29,,,140.12998962402344,128138200
2022-09-30,,,135.92056274414062,124925300
2022-10-03,,,140.10049438476562,114311700
2022-10-04,,,143.69029235839844,87830100
2022-10-05,,,143.9853515625,79471000
2022-10-06,,,143.03134155273438,68402200
2022-10-07,,,137.77940368652344,85925600
2022-10-10,,,138.10398864746094,74899000
2022-10-11,,,136.68772888183594,77033700
2022-10-12,,,136.05825805664062,70433700
2022-10-13,,,140.63160705566406,113224000
2022-10-14,,,136.0976104736328,88598000
2022-10-17,,,140.0611572265625,85250900
2022-10-18,,,141.3790740966797,99136600
2022-10-19,,,141.48724365234375,61758300
2022-10-20,,,141.02499389648438,64522000
2022-10-21,,,144.8410186767578,86548600
2022-10-24,,,146.98501586914062,75981900
2022-10-25,,,149.82736206054688,74732300
2022-10-26,,,146.88668823242188,88194300
2022-10-27,,,142.4117431640625,109180200
2022-10-28,,,153.1713104248047,164762400
2022-10-31,,,150.8108673095703,97943200
2022-11-01,,,148.16526794433594,80379300
2022-11-02,,,142.63795471191406,93604600
2022-11-03,,,136.58935546875,97918500
2022-11-04,,,136.3233642578125,140814800
2022-11-07,,,136.85537719726562,83374600
2022-11-08,,,137.42672729492188,89908500
2022-11-09,,,132.8655242919922,74917800
2022-11-10,,,144.68719482421875,118854000
2022-11-11,,,147.47512817382812,93979700
2022-11-14,,,146.07626342773438,73374100
2022-11-15,,,147.8101043701172,89868300
2022-11-16,,,146.5786895751953,64218300
2022-11-17,,,148.4800262451172,80389400
2022-11-18,,,149.04151916503906,74829600
2022-11-21,,,145.8102569580078,58724100
2022-11-22,,,147.94798278808594,51804100
2022-11-23,,,148.82481384277344,58301400
2022-11-25,,,145.9087677001953,35195900
2022-11-28,,,142.07659912109375,69246000
2022-11-29,,,139.07192993164062,83763800
2022-11-30,,,145.82997131347656,111380900
2022-12-01,,,146.10580444335938,71250400
2022-12-02,,,145.6132354736328,65447400
2022-12-05,,,144.45077514648438,68826400
2022-12-06,,,140.78607177734375,64727200
2022-12-07,,,138.84536743164062,69721100
2022-12-08,,,140.52992248535156,62128300
2022-12-09,,,140.04721069335938,76097000
2022-12-12,,,142.34259033203125,70462700
2022-12-13,,,143.30801391601562,93886200
2022-12-14,,,141.08164978027344,82291200
