Date,엔비디아 (Price),하이닉스 (Price)
2025-10-03,187.6199951171875,
2025-10-06,185.5399932861328,
2025-10-07,185.0399932861328,
2025-10-08,189.11000061035156,
2025-10-09,192.57000732421875,
2025-10-10,183.16000366210938,428000.0
2025-10-13,188.32000732421875,415000.0
2025-10-14,180.02999877929688,411500.0
2025-10-15,179.8300018310547,422500.0
2025-10-16,181.80999755859375,452500.0
2025-10-17,183.22000122070312,465500.0
2025-10-20,182.63999938964844,485500.0
2025-10-21,181.16000366210938,479000.0
2025-10-22,180.27999877929688,481500.0
2025-10-23,182.16000366210938,478500.0
2025-10-24,186.25999450683594,510000.0
2025-10-27,191.49000549316406,535000.0
2025-10-28,201.02999877929688,521000.0
2025-10-29,207.0399932861328,558000.0
2025-10-30,202.88999938964844,568000.0
2025-10-31,202.49000549316406,559000.0
2025-11-03,206.8800048828125,620000.0
2025-11-04,198.69000244140625,586000.0
2025-11-05,195.2100067138672,579000.0
2025-11-06,188.0800018310547,593000.0
2025-11-07,188.14999389648438,580000.0
2025-11-10,199.0500030517578,606000.0
2025-11-11,193.16000366210938,619000.0
2025-11-12,193.8000030517578,617000.0
2025-11-13,186.86000061035156,612000.0
2025-11-14,190.1699981689453,560000.0
2025-11-17,186.60000610351562,606000.0
2025-11-18,181.36000061035156,570000.0
2025-11-19,186.52000427246094,562000.0
2025-11-20,180.63999938964844,571000.0
2025-11-21,178.8800048828125,521000.0
2025-11-24,182.5500030517578,520000.0
